id: KIIP_economy_1 (0), answer: C, pred: B, response: B
id: KIIP_geography_67 (0), answer: D, pred: D, response: D
id: KIIP_geography_67 (1), answer: D, pred: D, response: D
id: KIIP_geography_67 (2), answer: D, pred: D, response: D
id: KIIP_geography_68 (0), answer: C, pred: D, response: D
id: KIIP_geography_68 (1), answer: C, pred: D, response: D
id: KIIP_geography_68 (2), answer: C, pred: D, response: D
id: KIIP_geography_69 (0), answer: A, pred: A, response: A
id: KIIP_geography_69 (1), answer: A, pred: A, response: A
id: KIIP_geography_69 (2), answer: A, pred: A, response: A
id: KIIP_geography_70 (0), answer: D, pred: D, response: D
id: KIIP_geography_70 (1), answer: D, pred: D, response: D
id: KIIP_geography_70 (2), answer: D, pred: D, response: D
id: KIIP_geography_71 (0), answer: C, pred: C, response: C
id: KIIP_geography_71 (1), answer: C, pred: C, response: C
id: KIIP_geography_71 (2), answer: C, pred: C, response: C
id: KIIP_geography_72 (0), answer: A, pred: A, response: A
id: KIIP_geography_72 (1), answer: A, pred: A, response: A
id: KIIP_geography_72 (2), answer: A, pred: A, response: A
id: KIIP_geography_73 (0), answer: A, pred: A, response: A
id: KIIP_geography_73 (1), answer: A, pred: A, response: A
id: KIIP_geography_73 (2), answer: A, pred: A, response: A
id: KIIP_geography_74 (0), answer: D, pred: B, response: B
id: KIIP_geography_74 (1), answer: D, pred: B, response: B
id: KIIP_geography_74 (2), answer: D, pred: B, response: B
id: KIIP_geography_75 (0), answer: C, pred: C, response: C
id: KIIP_geography_75 (1), answer: C, pred: C, response: C
id: KIIP_geography_75 (2), answer: C, pred: C, response: C
id: KIIP_geography_76 (0), answer: D, pred: D, response: D
id: KIIP_geography_76 (1), answer: D, pred: D, response: D
id: KIIP_geography_76 (2), answer: D, pred: D, response: D
id: KIIP_geography_77 (0), answer: A, pred: A, response: A
id: KIIP_geography_77 (1), answer: A, pred: A, response: A
id: KIIP_geography_77 (2), answer: A, pred: A, response: A
id: KIIP_geography_78 (0), answer: A, pred: D, response: D
id: KIIP_geography_78 (1), answer: A, pred: D, response: D
id: KIIP_geography_78 (2), answer: A, pred: D, response: D
id: KIIP_geography_79 (0), answer: C, pred: C, response: C
id: KIIP_geography_79 (1), answer: C, pred: C, response: C
id: KIIP_geography_79 (2), answer: C, pred: C, response: C
id: KIIP_geography_80 (0), answer: A, pred: A, response: A
id: KIIP_geography_80 (1), answer: A, pred: A, response: A
id: KIIP_geography_80 (2), answer: A, pred: A, response: A
id: KIIP_geography_81 (0), answer: C, pred: C, response: C
id: KIIP_geography_81 (1), answer: C, pred: C, response: C
id: KIIP_geography_81 (2), answer: C, pred: C, response: C
id: KIIP_geography_82 (0), answer: C, pred: C, response: C
id: KIIP_geography_82 (1), answer: C, pred: C, response: C
id: KIIP_geography_82 (2), answer: C, pred: C, response: C
id: KIIP_geography_83 (0), answer: C, pred: C, response: C
id: KIIP_geography_83 (1), answer: C, pred: C, response: C
id: KIIP_geography_83 (2), answer: C, pred: C, response: C
id: KIIP_geography_84 (0), answer: D, pred: D, response: D
id: KIIP_geography_84 (1), answer: D, pred: D, response: D
id: KIIP_geography_84 (2), answer: D, pred: D, response: D
id: KIIP_geography_85 (0), answer: A, pred: A, response: A
id: KIIP_geography_85 (1), answer: A, pred: A, response: A
id: KIIP_geography_85 (2), answer: A, pred: A, response: A
id: KIIP_geography_86 (0), answer: B, pred: B, response: B
id: KIIP_geography_86 (1), answer: B, pred: B, response: B
id: KIIP_geography_86 (2), answer: B, pred: B, response: B
id: KIIP_geography_87 (0), answer: A, pred: A, response: A
id: KIIP_geography_87 (1), answer: A, pred: A, response: A
id: KIIP_geography_87 (2), answer: A, pred: A, response: A
id: KIIP_geography_88 (0), answer: A, pred: A, response: A
id: KIIP_geography_88 (1), answer: A, pred: A, response: A
id: KIIP_geography_88 (2), answer: A, pred: A, response: A
id: KIIP_geography_89 (0), answer: A, pred: A, response: A
id: KIIP_geography_89 (1), answer: A, pred: A, response: A
id: KIIP_geography_89 (2), answer: A, pred: A, response: A
id: KIIP_geography_90 (0), answer: A, pred: A, response: A
id: KIIP_geography_90 (1), answer: A, pred: A, response: A
id: KIIP_geography_90 (2), answer: A, pred: A, response: A
id: KIIP_geography_91 (0), answer: A, pred: A, response: A
id: KIIP_geography_91 (1), answer: A, pred: A, response: A
id: KIIP_geography_91 (2), answer: A, pred: A, response: A
id: KIIP_geography_92 (0), answer: C, pred: C, response: C
id: KIIP_geography_92 (1), answer: C, pred: C, response: C
id: KIIP_geography_92 (2), answer: C, pred: C, response: C
id: Kedu_geography_1 (0), answer: B, pred: B, response: B
id: Kedu_geography_1 (1), answer: B, pred: B, response: B
id: Kedu_geography_1 (2), answer: B, pred: B, response: B
id: Kedu_geography_2 (0), answer: C, pred: C, response: C
id: Kedu_geography_2 (1), answer: C, pred: C, response: C
id: Kedu_geography_2 (2), answer: C, pred: C, response: C
id: Kedu_geography_3 (0), answer: C, pred: C, response: C
id: Kedu_geography_3 (1), answer: C, pred: C, response: C
id: Kedu_geography_3 (2), answer: C, pred: C, response: C
id: Kedu_geography_4 (0), answer: C, pred: C, response: C
id: Kedu_geography_4 (1), answer: C, pred: C, response: C
id: Kedu_geography_4 (2), answer: C, pred: C, response: C
id: Kedu_geography_5 (0), answer: C, pred: D, response: D
id: Kedu_geography_5 (1), answer: C, pred: D, response: D
id: Kedu_geography_5 (2), answer: C, pred: D, response: D
id: Kedu_geography_6 (0), answer: D, pred: D, response: D
id: Kedu_geography_6 (1), answer: D, pred: D, response: D
id: Kedu_geography_6 (2), answer: D, pred: D, response: D
id: Kedu_geography_7 (0), answer: A, pred: A, response: A
id: Kedu_geography_7 (1), answer: A, pred: A, response: A
id: Kedu_geography_7 (2), answer: A, pred: A, response: A
id: Kedu_geography_8 (0), answer: C, pred: C, response: C
id: Kedu_geography_8 (1), answer: C, pred: C, response: C
id: Kedu_geography_8 (2), answer: C, pred: C, response: C
id: Kedu_geography_9 (0), answer: B, pred: B, response: B
id: Kedu_geography_9 (1), answer: B, pred: B, response: B
id: Kedu_geography_9 (2), answer: B, pred: B, response: B
id: KHB_66_1 (0), answer: D, pred: D, response: D
id: KHB_66_1 (1), answer: D, pred: D, response: D
id: KHB_66_1 (2), answer: D, pred: D, response: D
id: KHB_66_2 (0), answer: A, pred: A, response: A
id: KHB_66_2 (1), answer: A, pred: A, response: A
id: KHB_66_2 (2), answer: A, pred: A, response: A
id: KHB_66_3 (0), answer: C, pred: C, response: C
id: KHB_66_3 (1), answer: C, pred: C, response: C
id: KHB_66_3 (2), answer: C, pred: C, response: C
id: KHB_66_4 (0), answer: B, pred: B, response: B
id: KHB_66_4 (1), answer: B, pred: B, response: B
id: KHB_66_4 (2), answer: B, pred: B, response: B
id: KHB_66_5 (0), answer: A, pred: A, response: A
id: KHB_66_5 (1), answer: A, pred: A, response: A
id: KHB_66_5 (2), answer: A, pred: A, response: A
id: KHB_66_6 (0), answer: A, pred: A, response: A
id: KHB_66_6 (1), answer: A, pred: A, response: A
id: KHB_66_6 (2), answer: A, pred: A, response: A
id: KHB_66_7 (0), answer: D, pred: C, response: C
id: KHB_66_7 (1), answer: D, pred: C, response: C
id: KHB_66_7 (2), answer: D, pred: C, response: C: (다)
id: KHB_66_8 (0), answer: D, pred: B, response: B
id: KHB_66_8 (1), answer: D, pred: D, response: D
id: KHB_66_8 (2), answer: D, pred: B, response: B
id: KHB_66_9 (0), answer: A, pred: A, response: A
id: KHB_66_9 (1), answer: A, pred: A, response: A
id: KHB_66_9 (2), answer: A, pred: A, response: A
id: KHB_66_10 (0), answer: D, pred: D, response: D
id: KHB_66_10 (1), answer: D, pred: D, response: D
id: KHB_66_10 (2), answer: D, pred: B, response: B
id: KHB_66_11 (0), answer: B, pred: B, response: B
id: KHB_66_11 (1), answer: B, pred: B, response: B
id: KHB_66_11 (2), answer: B, pred: B, response: B
id: KHB_66_12 (0), answer: D, pred: D, response: D
id: KHB_66_12 (1), answer: D, pred: D, response: D
id: KHB_66_12 (2), answer: D, pred: D, response: D
id: KHB_66_13 (0), answer: C, pred: B, response: B
id: KHB_66_13 (1), answer: C, pred: B, response: B
id: KHB_66_13 (2), answer: C, pred: B, response: B
id: KHB_66_14 (0), answer: A, pred: D, response: D
id: KHB_66_14 (1), answer: A, pred: A, response: A
id: KHB_66_14 (2), answer: A, pred: A, response: A
id: KHB_66_15 (0), answer: C, pred: C, response: C
id: KHB_66_15 (1), answer: C, pred: C, response: C
id: KHB_66_15 (2), answer: C, pred: C, response: C
id: KHB_66_16 (0), answer: C, pred: C, response: C
id: KHB_66_16 (1), answer: C, pred: C, response: C
id: KHB_66_16 (2), answer: C, pred: C, response: C
id: KHB_66_17 (0), answer: B, pred: B, response: B
id: KHB_66_17 (1), answer: B, pred: B, response: B
id: KHB_66_17 (2), answer: B, pred: B, response: B
id: KHB_66_18 (0), answer: A, pred: A, response: A
id: KHB_66_18 (1), answer: A, pred: A, response: A
id: KHB_66_18 (2), answer: A, pred: A, response: A
id: KHB_66_19 (0), answer: B, pred: B, response: B
id: KHB_66_19 (1), answer: B, pred: B, response: B
id: KHB_66_19 (2), answer: B, pred: B, response: B
id: KHB_66_20 (0), answer: B, pred: B, response: B
id: KHB_66_20 (1), answer: B, pred: A, response: A
id: KHB_66_20 (2), answer: B, pred: A, response: A
id: KHB_66_21 (0), answer: D, pred: B, response: B
id: KHB_66_21 (1), answer: D, pred: B, response: B
id: KHB_66_21 (2), answer: D, pred: B, response: B
id: KHB_66_22 (0), answer: B, pred: C, response: C
id: KHB_66_22 (1), answer: B, pred: C, response: C
id: KHB_66_22 (2), answer: B, pred: C, response: C
id: KHB_66_23 (0), answer: D, pred: C, response: C
id: KHB_66_23 (1), answer: D, pred: C, response: C
id: KHB_66_23 (2), answer: D, pred: C, response: C
id: KHB_66_24 (0), answer: C, pred: D, response: D
id: KHB_66_24 (1), answer: C, pred: D, response: D
id: KHB_66_24 (2), answer: C, pred: D, response: D
id: KHB_66_25 (0), answer: C, pred: C, response: C
id: KHB_66_25 (1), answer: C, pred: C, response: C
id: KHB_66_25 (2), answer: C, pred: C, response: C
id: KHB_66_26 (0), answer: A, pred: C, response: C
id: KHB_66_26 (1), answer: A, pred: C, response: C
id: KHB_66_26 (2), answer: A, pred: C, response: C
id: KHB_66_27 (0), answer: C, pred: A, response: A
id: KHB_66_27 (1), answer: C, pred: A, response: A
id: KHB_66_27 (2), answer: C, pred: A, response: A
id: KHB_66_28 (0), answer: C, pred: C, response: C
id: KHB_66_28 (1), answer: C, pred: C, response: C
id: KHB_66_28 (2), answer: C, pred: C, response: C
id: KHB_66_29 (0), answer: B, pred: C, response: C
id: KHB_66_29 (1), answer: B, pred: C, response: C
id: KHB_66_29 (2), answer: B, pred: C, response: C
id: KHB_66_30 (0), answer: B, pred: C, response: C
id: KHB_66_30 (1), answer: B, pred: C, response: C
id: KHB_66_30 (2), answer: B, pred: C, response: C
id: KHB_66_31 (0), answer: D, pred: D, response: D
id: KHB_66_31 (1), answer: D, pred: D, response: D
id: KHB_66_31 (2), answer: D, pred: D, response: D
id: KHB_66_32 (0), answer: C, pred: C, response: C
id: KHB_66_32 (1), answer: C, pred: C, response: C
id: KHB_66_32 (2), answer: C, pred: C, response: C
id: KHB_66_33 (0), answer: B, pred: B, response: B
id: KHB_66_33 (1), answer: B, pred: B, response: B
id: KHB_66_33 (2), answer: B, pred: B, response: B
id: KHB_66_34 (0), answer: D, pred: B, response: B
id: KHB_66_34 (1), answer: D, pred: B, response: B
id: KHB_66_34 (2), answer: D, pred: B, response: B
id: KHB_66_35 (0), answer: A, pred: A, response: A
id: KHB_66_35 (1), answer: A, pred: A, response: A
id: KHB_66_35 (2), answer: A, pred: A, response: A
id: KHB_66_36 (0), answer: A, pred: A, response: A
id: KHB_66_36 (1), answer: A, pred: A, response: A
id: KHB_66_36 (2), answer: A, pred: A, response: A
id: KHB_66_37 (0), answer: D, pred: D, response: D
id: KHB_66_37 (1), answer: D, pred: D, response: D
id: KHB_66_37 (2), answer: D, pred: D, response: D
id: KHB_66_38 (0), answer: A, pred: A, response: A
id: KHB_66_38 (1), answer: A, pred: A, response: A
id: KHB_66_38 (2), answer: A, pred: A, response: A
id: KHB_66_39 (0), answer: C, pred: C, response: C
id: KHB_66_39 (1), answer: C, pred: C, response: C
id: KHB_66_39 (2), answer: C, pred: C, response: C
id: KHB_66_40 (0), answer: C, pred: A, response: A: 대성 학교 설립
id: KHB_66_40 (1), answer: C, pred: A, response: A
id: KHB_66_40 (2), answer: C, pred: A, response: A: 대성 학교 설립
id: KHB_66_41 (0), answer: D, pred: D, response: D
id: KHB_66_41 (1), answer: D, pred: D, response: D
id: KHB_66_41 (2), answer: D, pred: D, response: D
id: KHB_66_42 (0), answer: B, pred: B, response: B
id: KHB_66_42 (1), answer: B, pred: B, response: B
id: KHB_66_42 (2), answer: B, pred: B, response: B
id: KHB_66_43 (0), answer: C, pred: C, response: C
id: KHB_66_43 (1), answer: C, pred: C, response: C
id: KHB_66_43 (2), answer: C, pred: C, response: C
id: KHB_66_44 (0), answer: D, pred: D, response: D
id: KHB_66_44 (1), answer: D, pred: D, response: D
id: KHB_66_44 (2), answer: D, pred: D, response: D
id: KHB_66_45 (0), answer: A, pred: A, response: A
id: KHB_66_45 (1), answer: A, pred: A, response: A
id: KHB_66_45 (2), answer: A, pred: A, response: A
id: KHB_66_47 (0), answer: A, pred: A, response: A
id: KHB_66_47 (1), answer: A, pred: A, response: A
id: KHB_66_47 (2), answer: A, pred: A, response: A
id: KHB_66_48 (0), answer: D, pred: D, response: D
id: KHB_66_48 (1), answer: D, pred: D, response: D
id: KHB_66_48 (2), answer: D, pred: D, response: D
id: Kedu_history_1 (0), answer: D, pred: C, response: C
id: Kedu_history_1 (1), answer: D, pred: C, response: C
id: Kedu_history_1 (2), answer: D, pred: C, response: C
id: Kedu_history_2 (0), answer: C, pred: B, response: B
id: Kedu_history_2 (1), answer: C, pred: B, response: B
id: Kedu_history_2 (2), answer: C, pred: B, response: B
id: Kedu_history_3 (0), answer: D, pred: D, response: D
id: Kedu_history_3 (1), answer: D, pred: D, response: D
id: Kedu_history_3 (2), answer: D, pred: D, response: D
id: Kedu_history_4 (0), answer: B, pred: C, response: C
id: Kedu_history_4 (1), answer: B, pred: C, response: C
id: Kedu_history_4 (2), answer: B, pred: C, response: C
id: Kedu_history_5 (0), answer: B, pred: B, response: B
id: Kedu_history_5 (1), answer: B, pred: B, response: B
id: Kedu_history_5 (2), answer: B, pred: B, response: B
id: Kedu_history_6 (0), answer: D, pred: D, response: D
id: Kedu_history_6 (1), answer: D, pred: D, response: D
id: Kedu_history_6 (2), answer: D, pred: D, response: D
id: Kedu_history_7 (0), answer: A, pred: A, response: A
id: Kedu_history_7 (1), answer: A, pred: A, response: A
id: Kedu_history_7 (2), answer: A, pred: A, response: A
id: Kedu_history_8 (0), answer: C, pred: C, response: C
id: Kedu_history_8 (1), answer: C, pred: C, response: C
id: Kedu_history_8 (2), answer: C, pred: C, response: C
id: Kedu_history_9 (0), answer: B, pred: B, response: B
id: Kedu_history_9 (1), answer: B, pred: B, response: B
id: Kedu_history_9 (2), answer: B, pred: B, response: B
id: Kedu_history_10 (0), answer: B, pred: B, response: B
id: Kedu_history_10 (1), answer: B, pred: B, response: B
id: Kedu_history_10 (2), answer: B, pred: B, response: B
id: Kedu_history_11 (0), answer: A, pred: D, response: D
id: Kedu_history_11 (1), answer: A, pred: C, response: C
id: Kedu_history_11 (2), answer: A, pred: C, response: C
id: Kedu_history_12 (0), answer: A, pred: A, response: A
id: Kedu_history_12 (1), answer: A, pred: A, response: A
id: Kedu_history_12 (2), answer: A, pred: A, response: A
id: Kedu_history_13 (0), answer: D, pred: D, response: D
id: Kedu_history_13 (1), answer: D, pred: D, response: D
id: Kedu_history_13 (2), answer: D, pred: D, response: D
id: Kedu_history_14 (0), answer: B, pred: B, response: B
id: Kedu_history_14 (1), answer: B, pred: B, response: B
id: Kedu_history_14 (2), answer: B, pred: B, response: B
id: Kedu_history_15 (0), answer: A, pred: A, response: A
id: Kedu_history_15 (1), answer: A, pred: A, response: A
id: Kedu_history_15 (2), answer: A, pred: A, response: A
id: Kedu_history_16 (0), answer: B, pred: C, response: C
id: Kedu_history_16 (1), answer: B, pred: C, response: C
id: Kedu_history_16 (2), answer: B, pred: C, response: C
id: Kedu_history_17 (0), answer: D, pred: D, response: D
id: Kedu_history_17 (1), answer: D, pred: D, response: D
id: Kedu_history_17 (2), answer: D, pred: D, response: D
id: Kedu_history_18 (0), answer: A, pred: A, response: A
id: Kedu_history_18 (1), answer: A, pred: A, response: A
id: Kedu_history_18 (2), answer: A, pred: A, response: A
id: Kedu_history_19 (0), answer: A, pred: B, response: B
id: Kedu_history_19 (1), answer: A, pred: B, response: B
id: Kedu_history_19 (2), answer: A, pred: B, response: B
id: Kedu_history_20 (0), answer: B, pred: A, response: A
id: Kedu_history_20 (1), answer: B, pred: A, response: A
id: Kedu_history_20 (2), answer: B, pred: A, response: A
id: Kedu_history_21 (0), answer: B, pred: B, response: B
id: Kedu_history_21 (1), answer: B, pred: B, response: B
id: Kedu_history_21 (2), answer: B, pred: B, response: B
id: Kedu_history_22 (0), answer: D, pred: D, response: D
id: Kedu_history_22 (1), answer: D, pred: D, response: D
id: Kedu_history_22 (2), answer: D, pred: D, response: D
id: Kedu_history_23 (0), answer: B, pred: A, response: A
id: Kedu_history_23 (1), answer: B, pred: A, response: A
id: Kedu_history_23 (2), answer: B, pred: A, response: A
id: Kedu_history_24 (0), answer: B, pred: B, response: B
id: Kedu_history_24 (1), answer: B, pred: B, response: B
id: Kedu_history_24 (2), answer: B, pred: B, response: B
id: Kedu_history_25 (0), answer: C, pred: C, response: C
